Time; Refractive Index; Temperature; Comment
  1150.063;2.4808e-003;1.9794e+001;
  1152.065;2.4804e-003;1.9780e+001;
  1154.068;2.4786e-003;1.9790e+001;
  1156.070;2.4833e-003;1.9784e+001;
  1158.073;2.4799e-003;1.9768e+001;
  1160.075;2.4894e-003;1.9780e+001;
  1162.078;2.4840e-003;1.9776e+001;
  1164.080;2.4879e-003;1.9799e+001;
  1166.083;2.4819e-003;1.9776e+001;
  1168.086;2.4852e-003;1.9791e+001;
  1170.088;2.4858e-003;1.9788e+001;
  1172.030;2.4783e-003;1.9792e+001;
  1174.032;2.4815e-003;1.9796e+001;
  1176.035;2.4837e-003;1.9795e+001;
  1178.098;2.4757e-003;1.9793e+001;
  1180.040;2.4814e-003;1.9803e+001;
  1182.043;2.4790e-003;1.9784e+001;
  1184.045;2.4882e-003;1.9793e+001;
  1186.048;2.4806e-003;1.9805e+001;
  1188.050;2.4801e-003;1.9799e+001;
  1190.053;2.4766e-003;1.9788e+001;
  1192.055;2.4791e-003;1.9799e+001;
  1194.119;2.4809e-003;1.9786e+001;
  1196.060;2.4813e-003;1.9793e+001;
  1198.063;2.4727e-003;1.9797e+001;
  1200.065;2.4818e-003;1.9804e+001;
  1202.129;2.4864e-003;1.9793e+001;
  1204.071;2.4758e-003;1.9794e+001;
  1206.073;2.4800e-003;1.9797e+001;
  1208.076;2.4786e-003;1.9797e+001;
  1210.078;2.4844e-003;1.9778e+001;
  1212.081;2.4903e-003;1.9804e+001;
  1214.083;2.4875e-003;1.9789e+001;
  1216.086;2.4847e-003;1.9795e+001;
  1218.088;2.4826e-003;1.9792e+001;
  1220.030;2.4909e-003;1.9803e+001;
  1222.033;2.4887e-003;1.9807e+001;
  1224.096;2.4825e-003;1.9792e+001;
  1226.038;2.4835e-003;1.9803e+001;
  1228.040;2.4826e-003;1.9790e+001;
  1230.043;2.4992e-003;1.9781e+001;
  1232.106;2.4928e-003;1.9810e+001;
  1234.048;2.4903e-003;1.9804e+001;
  1236.050;2.4899e-003;1.9805e+001;
  1238.053;2.4824e-003;1.9803e+001;
  1240.116;2.4816e-003;1.9809e+001;
  1242.058;2.4777e-003;1.9812e+001;
  1244.061;2.4853e-003;1.9803e+001;
  1246.063;2.4895e-003;1.9809e+001;
