Time; Refractive Index; Temperature; Comment
   855.992;2.5089e-003;1.9291e+001;
   857.995;2.5321e-003;1.9293e+001;
   859.998;2.4929e-003;1.9296e+001;
   862.000;2.5194e-003;1.9285e+001;
   864.003;2.5007e-003;1.9288e+001;
   866.066;2.4922e-003;1.9299e+001;
   868.008;2.5202e-003;1.9288e+001;
   870.010;2.4978e-003;1.9298e+001;
   872.013;2.5120e-003;1.9286e+001;
   874.015;2.4800e-003;1.9299e+001;
   876.018;2.4944e-003;1.9285e+001;
   878.020;2.5175e-003;1.9292e+001;
   880.084;2.4941e-003;1.9276e+001;
   882.025;2.4908e-003;1.9276e+001;
   884.028;2.5137e-003;1.9302e+001;
   885.970;2.5090e-003;1.9293e+001;
   887.972;2.5197e-003;1.9302e+001;
   889.975;2.5131e-003;1.9293e+001;
   891.977;2.5054e-003;1.9293e+001;
   893.980;2.5220e-003;1.9318e+001;
   895.983;2.5406e-003;1.9291e+001;
   897.985;2.5107e-003;1.9296e+001;
   899.988;2.4972e-003;1.9305e+001;
   901.990;2.4967e-003;1.9295e+001;
   904.053;2.4926e-003;1.9292e+001;
   905.995;2.5123e-003;1.9296e+001;
   907.998;2.5361e-003;1.9296e+001;
   910.000;2.5330e-003;1.9290e+001;
   912.003;2.5259e-003;1.9296e+001;
   914.005;2.4992e-003;1.9279e+001;
   916.008;2.4950e-003;1.9290e+001;
   918.071;2.4815e-003;1.9285e+001;
   920.013;2.5288e-003;1.9292e+001;
   922.076;2.4946e-003;1.9277e+001;
   924.018;2.5253e-003;1.9282e+001;
   926.021;2.4922e-003;1.9294e+001;
   928.023;2.4901e-003;1.9277e+001;
   930.026;2.4876e-003;1.9294e+001;
   932.028;2.4884e-003;1.9283e+001;
   933.970;2.4946e-003;1.9263e+001;
   935.973;2.4960e-003;1.9279e+001;
   937.975;2.4883e-003;1.9282e+001;
   939.978;2.4929e-003;1.9279e+001;
   941.980;2.5099e-003;1.9286e+001;
   943.983;2.5005e-003;1.9292e+001;
   945.985;2.4927e-003;1.9293e+001;
   947.988;2.5210e-003;1.9292e+001;
   949.990;2.4874e-003;1.9281e+001;
   952.054;2.4995e-003;1.9288e+001;
   953.995;2.4906e-003;1.9296e+001;
   955.998;2.5218e-003;1.9288e+001;
   958.000;2.4925e-003;1.9301e+001;
   960.003;2.5212e-003;1.9306e+001;
   962.066;2.5046e-003;1.9293e+001;
   964.008;2.5246e-003;1.9299e+001;
   966.011;2.5119e-003;1.9294e+001;
   968.013;2.5113e-003;1.9304e+001;
   970.016;2.4959e-003;1.9299e+001;
   972.018;2.4876e-003;1.9312e+001;
   974.021;2.4865e-003;1.9305e+001;
   976.023;2.5061e-003;1.9298e+001;
   978.026;2.5178e-003;1.9285e+001;
   979.968;2.5416e-003;1.9302e+001;
   981.970;2.5339e-003;1.9300e+001;
   983.973;2.5271e-003;1.9295e+001;
   985.975;2.5130e-003;1.9292e+001;
   988.038;2.4892e-003;1.9289e+001;
   989.980;2.5135e-003;1.9279e+001;
   991.983;2.5226e-003;1.9302e+001;
   993.985;2.5036e-003;1.9286e+001;
   995.988;2.4835e-003;1.9281e+001;
   997.990;2.4968e-003;1.9295e+001;
   999.993;2.4935e-003;1.9294e+001;
  1001.996;2.5351e-003;1.9288e+001;
  1003.998;2.4909e-003;1.9285e+001;
  1006.001;2.4941e-003;1.9270e+001;
  1008.003;2.4876e-003;1.9297e+001;
  1010.006;2.4887e-003;1.9292e+001;
  1012.008;2.4969e-003;1.9299e+001;
  1014.011;2.5208e-003;1.9300e+001;
  1016.013;2.5025e-003;1.9300e+001;
  1018.077;2.4956e-003;1.9302e+001;
  1020.018;2.4984e-003;1.9293e+001;
  1022.021;2.4944e-003;1.9300e+001;
  1024.023;2.5180e-003;1.9288e+001;
  1026.026;2.4987e-003;1.9293e+001;
